"网金社酒店代码"	"对应酒店代码"
"H00137626"	"47620045"
"H00137558"	"48562813"
"H00137565"	"48563127"
"H00136571"	"50394862"
"H00137810"	"53472886"
"H00137960"	"53903417"
"H00138124"	"60904836"
"H00138128"	"60977868"
"H00138137"	"60989816"
"H00138405"	"61921769"
"H00138434"	"62490196"
"H00138431"	"63287927"
"H00138443"	"63354096"
"H00138449"	"63441005"
"H00138453"	"63699194"
"H00138521"	"64241991"
"H00138575"	"65023102"
"H00138691"	"67846844"
"H00138698"	"68091358"
"H00138703"	"68098262"
"H00138903"	"70136858"
"H00934031"	"387146"
"H00934065"	"387149"
"H00006174"	"428370"
"H00006173"	"430454"
"H00934116"	"431217"
"H00006394"	"432768"
"H00006512"	"436448"
"H00006532"	"436492"
"H00934855"	"436495"
"H00934042"	"436522"
"H00935523"	"436552"
"H00934066"	"436559"
"H00934060"	"436567"
"H00934849"	"436584"
"H00006526"	"436588"
"H00006521"	"436593"
"H00935511"	"436595"
"H00006519"	"436605"
"H00934077"	"437669"
"H00006658"	"441070"
"H00934083"	"442936"
"H00006747"	"443508"
"H00934832"	"443513"
"H00006744"	"443523"
"H00934824"	"443889"
"H00935531"	"470353"
"H00007415"	"473408"
"H00937297"	"481443"
"H00934818"	"485145"
"H00934816"	"485375"
"H00934815"	"485387"
"H00934062"	"512095"
"H00934058"	"513258"
"H00935503"	"531226"
"H00934073"	"531233"
"H00008202"	"531235"
"H00934029"	"531678"
"H00934792"	"532182"
"H00934786"	"533453"
"H00934034"	"533473"
"H00941143"	"668816"
"H00935493"	"703306"
"H00936099"	"715856"
"H00934768"	"744578"
"H00934756"	"750264"
"H00935489"	"750756"
"H00934061"	"753503"
"H00935487"	"753517"
"H00935482"	"753568"
"H00935480"	"753582"
"H00935479"	"753624"
"H00935476"	"753661"
"H00009918"	"753664"
"H00935603"	"753668"
"H00937883"	"753867"
"H00934730"	"753874"
"H00945766"	"753879"
"H00009931"	"753944"
"H00934718"	"753963"
"H00935474"	"753972"
"H00934708"	"753983"
"H00934079"	"753994"
"H00934101"	"754087"
"H00934700"	"754198"
"H00009941"	"754216"
"H00934027"	"754259"
"H00945619"	"754289"
"H00934024"	"754311"
"H00945268"	"754316"
"H00934019"	"754318"
"H00934686"	"754337"
"H00935574"	"754341"
"H00937071"	"754351"
"H00934679"	"754373"
"H00009921"	"754399"
"H00945577"	"754407"
"H00935456"	"754448"
"H00934641"	"754570"
"H00934635"	"754596"
"H00934609"	"754755"
"H00934056"	"759372"
"H00934957"	"762580"
"H00934948"	"772964"
"H00934923"	"820642"
"H00934913"	"820746"
"H00934907"	"820813"
"H00948029"	"820820"
"H00934898"	"834017"
"H00934026"	"910506"
"H00010880"	"982034"
"H00934893"	"982044"
"H00934891"	"982052"
"H00934887"	"982064"
"H00010897"	"982066"
"H00010894"	"982077"
"H00011049"	"993926"
"H00934032"	"1052083"
"H00940027"	"1052097"
"H00934871"	"1053332"
"H00941142"	"1053764"
"H00934868"	"1053859"
"H00934052"	"1054617"
"H00945818"	"1054703"
"H00934863"	"1054824"
"H00000130"	"1054999"
"H00935081"	"1055667"
"H00935080"	"1055696"
"H00935079"	"1055711"
"H00937270"	"1061608"
"H00935067"	"1061980"
"H00935063"	"1064017"
"H00935051"	"1064068"
"H00935014"	"1099549"
"H00000252"	"1099555"
"H00935002"	"1099562"
"H00934998"	"1099584"
"H00934994"	"1099600"
"H00940011"	"1115480"
"H00934879"	"1195051"
"H00945509"	"1226352"
"H00937313"	"1245995"
"H00935165"	"1246226"
"H00935163"	"1248960"
"H00936155"	"1249284"
"H00000652"	"1250081"
"H00934048"	"1271171"
"H00935157"	"1285603"
"H00935156"	"1287417"
"H00935153"	"1287426"
"H00935152"	"1288025"
"H00935151"	"1289913"
"H00935023"	"1290787"
"H00935149"	"1293406"
"H00936156"	"1304507"
"H00935148"	"1304549"
"H00000824"	"1305676"
"H00935137"	"1330717"
"H00935122"	"1331941"
"H00935112"	"1334980"
"H00945016"	"1350989"
"H00935242"	"1357621"
"H00935239"	"1357628"
"H00935233"	"1365966"
"H00935229"	"1377920"
"H00938897"	"1378478"
"H00935227"	"1380415"
"H00935225"	"1380532"
"H00945772"	"1380620"
"H00935204"	"1387263"
"H00936416"	"1399864"
"H00935181"	"1399866"
"H00935180"	"1399869"
"H00945724"	"1401769"
"H00935445"	"1405993"
"H00945624"	"1406910"
"H00935405"	"1415722"
"H00935404"	"1415798"
"H00935400"	"1424092"
"H00935342"	"1438308"
"H00935331"	"1468095"
"H00935330"	"1478505"
"H00935319"	"1484347"
"H00938327"	"1487427"
"H00935312"	"1498033"
"H00001522"	"1500912"
"H00935268"	"1512006"
"H00935267"	"1575586"
"H00935771"	"1579995"
"H00935266"	"1580894"
"H00935254"	"1625778"
"H00934606"	"1660323"
"H00945662"	"1684288"
"H00934594"	"1684341"
"H00934581"	"1684647"
"H00945031"	"1684731"
"H00935446"	"1684737"
"H00934017"	"1684887"
"H00934568"	"1684905"
"H00934563"	"1684959"
"H00934529"	"1685071"
"H00934524"	"1685122"
"H00934059"	"1685126"
"H00934521"	"1685132"
"H00934518"	"1685135"
"H00937329"	"1685207"
"H00934500"	"1685269"
"H00934494"	"1685282"
"H00934475"	"1685333"
"H00934470"	"1685335"
"H00934465"	"1685339"
"H00934449"	"1688108"
"H00947849"	"1688253"
"H00947912"	"1688328"
"H00934377"	"1775139"
"H00945915"	"1861315"
"H00935675"	"2076068"
"H00003422"	"2103657"
"H00947858"	"2104087"
"H00947943"	"2108566"
"H00934236"	"2125445"
"H00934216"	"2151368"
"H00934210"	"2160509"
"H00934208"	"2166962"
"H00934192"	"2261736"
"H00934182"	"2313543"
"H00934135"	"2540121"
"H00934130"	"2547197"
"H00947787"	"2577436"
"H00935530"	"2613961"
"H00935532"	"2639929"
"H00945011"	"2705420"
"H00935549"	"2783131"
"H00005229"	"3364737"
"H00935550"	"3384473"
"H00936012"	"3690445"
"H00936118"	"3737953"
"H00935621"	"3803633"
"H00005856"	"4002271"
"H00935893"	"4056559"
"H00936157"	"4301221"
"H00935889"	"4310322"
"H00936603"	"4310922"
"H00937306"	"4399101"
"H00936171"	"4424491"
"H00938896"	"4544639"
"H00938873"	"4715407"
"H00948019"	"4836506"
"H00935841"	"4845359"
"H00945839"	"4957337"
"H00945478"	"5052633"
"H00935584"	"5244685"
"H00935988"	"5246224"
"H00937235"	"5247126"
"H00945718"	"5247849"
"H00935591"	"5247904"
"H00938898"	"5248583"
"H00937262"	"5249531"
"H00008179"	"5292885"
"H00935894"	"5381980"
"H00945339"	"5384874"
"H00942376"	"5460023"
"H00008452"	"5467485"
"H00945504"	"5651652"
"H00937323"	"5697953"
"H00935674"	"5815728"
"H00937259"	"5981793"
"H00945337"	"5983229"
"H00948146"	"6042260"
"H00935608"	"6085890"
"H00935611"	"6207114"
"H00935680"	"6384769"
"H00935681"	"6390339"
"H00009028"	"6405377"
"H00935684"	"6407627"
"H00946720"	"6447520"
"H00945027"	"6477586"
"H00009129"	"6480851"
"H00935712"	"6507008"
"H00935714"	"6511804"
"H00935717"	"6525157"
"H00935716"	"6527764"
"H00935722"	"6542538"
"H00935720"	"6548250"
"H00935751"	"6608665"
"H00935694"	"6660826"
"H00935713"	"6706651"
"H00945450"	"6708405"
"H00945738"	"6744399"
"H00937186"	"6763180"
"H00009536"	"6778107"
"H00936166"	"6783549"
"H00936222"	"6792684"
"H00935590"	"6792816"
"H00948114"	"6801515"
"H00936752"	"6804640"
"H00935830"	"6825408"
"H00937190"	"6835714"
"H00935715"	"6843217"
"H00936060"	"6844843"
"H00935754"	"6846524"
"H00935748"	"6866484"
"H00937309"	"6868863"
"H00009701"	"6902444"
"H00937177"	"6979449"
"H00935765"	"7120639"
"H00935774"	"7934000"
"H00935775"	"7934143"
"H00935784"	"8164315"
"H00935803"	"8432665"
"H00935808"	"8545649"
"H00935767"	"8558348"
"H00935838"	"8558370"
"H00934028"	"8558377"
"H00934305"	"8669706"
"H00935864"	"9133873"
"H00935865"	"9152905"
"H00010699"	"9155873"
"H00935853"	"9195424"
"H00935868"	"9364614"
"H00935877"	"9559527"
"H00935885"	"9560704"
"H00935873"	"9561751"
"H00935895"	"9665609"
"H00935891"	"10159098"
"H00942263"	"10837904"
"H00935969"	"11060869"
"H00935933"	"11062104"
"H00935983"	"11498655"
"H00936010"	"11788440"
"H00936030"	"12050457"
"H00937048"	"12086664"
"H00936022"	"12104313"
"H00000633"	"12401668"
"H00000684"	"12552014"
"H00936067"	"12657774"
"H00936066"	"12657971"
"H00936072"	"12839234"
"H00000856"	"13180607"
"H00936158"	"13412039"
"H00936126"	"13600458"
"H00936138"	"13706611"
"H00936204"	"13860307"
"H00936234"	"13861286"
"H00001052"	"13876572"
"H00936236"	"13929995"
"H00934458"	"14003012"
"H00936247"	"14122679"
"H00936322"	"14476952"
"H00936298"	"14481510"
"H00936326"	"14626690"
"H00936325"	"14949882"
"H00936308"	"14990191"
"H00936358"	"15276487"
"H00936364"	"15343406"
"H00936374"	"15696767"
"H00936382"	"15717039"
"H00936386"	"15725108"
"H00936412"	"15841312"
"H00936438"	"15851911"
"H00936425"	"15889431"
"H00002017"	"15899693"
"H00936441"	"15903536"
"H00936470"	"15950585"
"H00936475"	"16000549"
"H00936543"	"16148422"
"H00936562"	"17055860"
"H00936716"	"17511678"
"H00936725"	"17534702"
"H00936733"	"17901549"
"H00936731"	"17962992"
"H00936746"	"18054061"
"H00937586"	"18993427"
"H00937044"	"19881630"
"H00937055"	"21133701"
"H00937053"	"21145506"
"H00937066"	"21337337"
"H00937168"	"22604448"
"H00937103"	"22776934"
"H00937119"	"22823016"
"H00937134"	"23841805"
"H00937142"	"23877405"
"H00937163"	"24089357"
"H00937170"	"24531948"
"H00945704"	"24759524"
"H00937347"	"25397742"
"H00937534"	"25404391"
"H00937631"	"25767175"
"H00938285"	"26108549"
"H00937721"	"26428321"
"H00004525"	"26480742"
"H00004556"	"26561445"
"H00937636"	"26570964"
"H00937570"	"26623238"
"H00937725"	"26806244"
"H00937641"	"27086392"
"H00937606"	"27091506"
"H00937669"	"27730782"
"H00004648"	"27954254"
"H00937711"	"28037476"
"H00004673"	"28265091"
"H00937695"	"28301425"
"H00937607"	"28301687"
"H00937340"	"28304689"
"H00937580"	"28331365"
"H00937723"	"28425791"
"H00937644"	"28488663"
"H00937699"	"28677206"
"H00937753"	"28696111"
"H00937680"	"28705092"
"H00937722"	"28705211"
"H00937855"	"28710140"
"H00939987"	"28710318"
"H00937793"	"28761215"
"H00937628"	"28762148"
"H00937663"	"28882975"
"H00937754"	"29216834"
"H00937755"	"29409468"
"H00937702"	"29574964"
"H00937717"	"29709930"
"H00937682"	"29785371"
"H00940039"	"29826801"
"H00005013"	"29922097"
"H00937688"	"29924829"
"H00937848"	"29936838"
"H00938259"	"31638686"
"H00937786"	"34087392"
"H00937803"	"34990872"
"H00938128"	"35937934"
"H00938131"	"36157135"
"H00940968"	"36314933"
"H00945107"	"36485202"
"H00940444"	"39038410"
"H00940049"	"39079985"
"H00005795"	"39269182"
"H00938668"	"39400800"
"H00938660"	"39403944"
"H00941138"	"40264255"
"H00938675"	"42381619"
"H00939983"	"43715043"
"H00006633"	"43871134"
"H00940494"	"44210070"
"H00940448"	"44875097"
"H00937857"	"45056778"
"H00940434"	"45818502"
"H00941061"	"45825709"
"H00940499"	"45970905"
"H00940983"	"46557698"
"H00007291"	"46782192"
"H00940985"	"46815639"
"H00940520"	"46915063"
"H00940510"	"47958868"
"H00007584"	"48268662"
"H00940824"	"48533908"
"H00940776"	"48534135"
"H00940566"	"48570393"
"H00940898"	"48582647"
"H00940779"	"49342067"
"H00940987"	"49508772"
"H00941115"	"50022820"
"H00941117"	"50024017"
"H00941120"	"50156929"
"H00941425"	"50446624"
"H00941471"	"50452746"
"H00944019"	"50463741"
"H00942198"	"50485237"
"H00943415"	"51046781"
"H00943741"	"51620431"
"H00943660"	"51620471"
"H00942321"	"51687694"
"H00942276"	"52521294"
"H00943565"	"52630972"
"H00942308"	"53237715"
"H00942312"	"53441719"
"H00008318"	"53497788"
"H00942368"	"53511512"
"H00942345"	"53939442"
"H00945070"	"53965036"
"H00942348"	"54108489"
"H00942971"	"54254687"
"H00943212"	"54734858"
"H00944872"	"54844822"
"H00943219"	"54873622"
"H00943224"	"54977436"
"H00943225"	"55126803"
"H00943226"	"55211532"
"H00943951"	"55931753"
"H00943385"	"56216028"
"H00944298"	"56374573"
"H00945248"	"57686512"
"H00944844"	"57692694"
"H00945525"	"61638431"
"H00945493"	"62467406"
"H00946472"	"62467719"
"H00945535"	"62623352"
"H00945540"	"63275311"
"H00945548"	"63956236"
"H00946480"	"64517677"
"H00945834"	"65111277"
"H00945888"	"65411614"
"H00946671"	"67429133"
"H00946586"	"67430926"
"H00946728"	"67517515"
"H00946755"	"68030154"
"H00946757"	"68040407"
"H00946759"	"68073958"
"H00946794"	"68192718"
"H00946801"	"68322758"
"H00946811"	"68374881"
"H00946820"	"68397026"
"H00946823"	"68460192"
"H00946863"	"68511076"
"H00946902"	"68640615"
"H00947069"	"69189155"
"H00947805"	"69273609"
"H00947809"	"69317326"
"H00947842"	"70161482"
"H00005326"	"344904"
"H01033317"	"344912"
"H00005325"	"344928"
"H01033316"	"344934"
"H00005290"	"345065"
"H01033312"	"345067"
"H00005286"	"345071"
"H01032524"	"345076"
"H01032516"	"345078"
"H00005284"	"345082"
"H00005280"	"345084"
"H00005282"	"345086"
"H00005277"	"345088"
"H01038549"	"345093"
"H01033283"	"345095"
"H00005313"	"345101"
"H00005318"	"345522"
"H01038548"	"345553"
"H01033280"	"346659"
"H00005314"	"346664"
"H00005311"	"346676"
"H00005312"	"346679"
"H01033269"	"346691"
"H01033266"	"346698"
"H00005386"	"346702"
"H00005385"	"346711"
"H00005383"	"346724"
"H00005382"	"346732"
"H01034600"	"346735"
"H01033260"	"346739"
"H00005378"	"346754"
"H00005376"	"346760"
"H01033256"	"346764"
"H01048996"	"346770"
"H00005375"	"346772"
"H00005300"	"347462"
"H00005422"	"353871"
"H01033248"	"370832"
"H01033246"	"370834"
"H01033240"	"371696"
"H01032518"	"371722"
"H00005597"	"372133"
"H00005599"	"372154"
"H00005562"	"372203"
"H00005616"	"374842"
"H01033222"	"396500"
"H01032547"	"396523"
"H00005855"	"396528"
"H01049737"	"420069"
"H01033217"	"425743"
"H00006034"	"426360"
"H01033212"	"426964"
"H00006095"	"427277"
"H01045597"	"427279"
"H01032553"	"427635"
"H01033206"	"428280"
"H01033202"	"428289"
"H01033196"	"428318"
"H01033193"	"428330"
"H01034364"	"429615"
"H01033188"	"429624"
"H00006327"	"429907"
"H00006252"	"430163"
"H01033181"	"430994"
"H01033176"	"431643"
"H00006347"	"431932"
"H00006409"	"433675"
"H01033171"	"435983"
"H01033163"	"436675"
"H00006614"	"436677"
"H01033134"	"436689"
"H01032548"	"436690"
"H01049054"	"436691"
"H01033131"	"436696"
"H00006613"	"437589"
"H01048371"	"440033"
"H00006637"	"440685"
"H01033120"	"440975"
"H00006711"	"441316"
"H01033118"	"443561"
"H01033115"	"449558"
"H01033110"	"450326"
"H01033106"	"453426"
"H01033103"	"454362"
"H00007014"	"455490"
"H00007051"	"457450"
"H01033097"	"457647"
"H01033090"	"468707"
"H01033020"	"468978"
"H01033006"	"470577"
"H01048227"	"471523"
"H01032997"	"473314"
"H01032992"	"473337"
"H01046028"	"473368"
"H01032832"	"473665"
"H01034692"	"481441"
"H01032829"	"482829"
"H00007596"	"483075"
"H01032509"	"512870"
"H01032826"	"513355"
"H01037517"	"514355"
"H00008280"	"532834"
"H01032825"	"608176"
"H01032822"	"643641"
"H01049193"	"668790"
"H01033528"	"686275"
"H01033526"	"690765"
"H01033522"	"691654"
"H01034448"	"698750"
"H01034690"	"707593"
"H01033514"	"717866"
"H01033508"	"734793"
"H01049815"	"741161"
"H01032549"	"763575"
"H01033489"	"773075"
"H01033483"	"777117"
"H01046600"	"801220"
"H01032501"	"808618"
"H01033478"	"827128"
"H01033471"	"834161"
"H01033465"	"842890"
"H01034375"	"842998"
"H00010371"	"843599"
"H01037998"	"854467"
"H01033441"	"879235"
"H01032503"	"895576"
"H01032504"	"895640"
"H00010657"	"900548"
"H01033421"	"902130"
"H01049903"	"911405"
"H01033415"	"917544"
"H01033396"	"976249"
"H01049800"	"979080"
"H01049859"	"993049"
"H01033378"	"993780"
"H00011048"	"993927"
"H01033359"	"1013120"
"H01033352"	"1019767"
"H01033350"	"1024633"
"H01033338"	"1051624"
"H01033332"	"1052890"
"H01033810"	"1053702"
"H01049836"	"1053835"
"H01032511"	"1055585"
"H01033797"	"1061299"
"H01033782"	"1061478"
"H01033770"	"1066892"
"H01033752"	"1099239"
"H01033750"	"1101735"
"H01033733"	"1115860"
"H01033727"	"1179718"
"H01033723"	"1181405"
"H01033703"	"1212645"
"H01033700"	"1212657"
"H01033676"	"1252444"
"H01033662"	"1256749"
"H00000800"	"1284874"
"H01033611"	"1306846"
"H01033609"	"1307183"
"H01033608"	"1308374"
"H01032512"	"1308563"
"H01040435"	"1309300"
"H01033592"	"1315187"
"H01033559"	"1340218"
"H01033548"	"1355644"
"H01032510"	"1356753"
"H00000959"	"1361281"
"H01035116"	"1362210"
"H01033533"	"1377566"
"H01033530"	"1378336"
"H01037655"	"1379592"
"H01034019"	"1379655"
"H01034009"	"1385802"
"H01049824"	"1408318"
"H01033991"	"1410556"
"H01033989"	"1410632"
"H01049154"	"1415685"
"H01033954"	"1431159"
"H01033935"	"1434740"
"H00001354"	"1457262"
"H01033870"	"1458154"
"H01033860"	"1459517"
"H01033847"	"1462497"
"H01033840"	"1465678"
"H01034261"	"1484444"
"H01034259"	"1486657"
"H00001436"	"1486685"
"H01034257"	"1488073"
"H01034254"	"1489158"
"H00001466"	"1490189"
"H01034249"	"1498102"
"H01034244"	"1507490"
"H01034214"	"1553194"
"H01034209"	"1564235"
"H01034208"	"1570339"
"H01032500"	"1573160"
"H01034200"	"1577831"
"H01034194"	"1580379"
"H01034191"	"1580558"
"H01049735"	"1582462"
"H01034181"	"1582465"
"H01034159"	"1598713"
"H00002083"	"1601597"
"H00002254"	"1642576"
"H01034126"	"1645771"
"H01034122"	"1648269"
"H01034116"	"1651443"
"H01034113"	"1670089"
"H01034105"	"1683539"
"H01034048"	"1700945"
"H01034410"	"1701113"
"H01034041"	"1701142"
"H01034038"	"1701188"
"H01034036"	"1701208"
"H01032719"	"1716607"
"H01032717"	"1716674"
"H01032690"	"1717871"
"H01032676"	"1718704"
"H01032664"	"1718780"
"H01032661"	"1719424"
"H01032627"	"1719795"
"H01032623"	"1720697"
"H01032621"	"1721391"
"H01032619"	"1722374"
"H01035162"	"1722403"
"H01032612"	"1739015"
"H01048300"	"1851255"
"H01032607"	"1861354"
"H01032603"	"1910344"
"H01032597"	"1980387"
"H01049768"	"1990127"
"H00003336"	"2021754"
"H00003342"	"2032262"
"H01032561"	"2059724"
"H01040552"	"2091425"
"H01038027"	"2208553"
"H00003730"	"2216767"
"H01032810"	"2220650"
"H01032770"	"2280075"
"H01032763"	"2313035"
"H01033324"	"2372110"
"H01033232"	"2505902"
"H01033224"	"2524523"
"H01049734"	"2574467"
"H01034338"	"2605845"
"H01034403"	"2652702"
"H01048231"	"2686334"
"H01034391"	"2705938"
"H01034384"	"2785414"
"H01049772"	"2878026"
"H01034592"	"2883738"
"H01034587"	"3040204"
"H00005105"	"3041884"
"H01034574"	"3068224"
"H01032513"	"3137802"
"H01035963"	"3180637"
"H01049225"	"3182398"
"H01048714"	"3197195"
"H01046602"	"3289062"
"H01048811"	"3423490"
"H01048788"	"3509427"
"H00005498"	"3631084"
"H00005536"	"3663230"
"H01041329"	"3709787"
"H00005693"	"3735187"
"H01049487"	"3735687"
"H01034606"	"3797635"
"H01034752"	"3803359"
"H00005882"	"4033951"
"H01036098"	"4037056"
"H01049891"	"4038025"
"H00006147"	"4301411"
"H01049070"	"4332410"
"H01036115"	"4339553"
"H01046618"	"4371952"
"H00006542"	"4374867"
"H00006655"	"4388404"
"H01046619"	"4436448"
"H01034741"	"4494524"
"H01037601"	"4544785"
"H00007206"	"4648710"
"H00007215"	"4652436"
"H01035972"	"4656822"
"H01048716"	"4694643"
"H01048205"	"4715654"
"H01037625"	"4841285"
"H01049786"	"4844075"
"H01048444"	"4845384"
"H01049783"	"5092482"
"H01048719"	"5208915"
"H01049896"	"5247781"
"H01038998"	"5248625"
"H01034481"	"5255515"
"H01038907"	"5388051"
"H01038605"	"5398387"
"H01035218"	"5487295"
"H01038911"	"5614764"
"H01049732"	"5634155"
"H01039009"	"5634998"
"H01034509"	"5637027"
"H01048728"	"5661660"
"H01046603"	"5665999"
"H01038920"	"5667897"
"H01038664"	"5669581"
"H01034619"	"5766021"
"H01034772"	"5812543"
"H01035040"	"5896791"
"H01038925"	"5910234"
"H01049943"	"5924618"
"H01049941"	"5924640"
"H01034787"	"5951247"
"H01040535"	"5968179"
"H01035986"	"5979764"
"H01048326"	"5980581"
"H00008709"	"6007926"
"H01034655"	"6019143"
"H01049945"	"6020310"
"H01049947"	"6042438"
"H01049949"	"6043700"
"H01034792"	"6069146"
"H01034647"	"6106463"
"H01034609"	"6106715"
"H01035328"	"6118712"
"H01034824"	"6126289"
"H01048712"	"6180617"
"H01034651"	"6184724"
"H01034682"	"6252997"
"H01034815"	"6258601"
"H01034816"	"6258928"
"H00008909"	"6261136"
"H01034703"	"6275536"
"H01034413"	"6280766"
"H01034716"	"6287098"
"H01033114"	"6298012"
"H01034848"	"6315469"
"H01034857"	"6327435"
"H00008971"	"6331979"
"H01034859"	"6337669"
"H01048976"	"6345626"
