"网金社酒店代码"	"对应酒店代码"
"H00191107"	"4654911"
"H00495217"	"5951616"
"H00194882"	"41024603"
"H00510937"	"4983187"
"H00067514"	"4789290"
"H00777266"	"2558098"
"H00266940"	"40751953"
"H00467587"	"42300568"
"H00129905"	"4463887"
"H00110768"	"4607122"
"H00697595"	"4070301"
"H00195433"	"40720536"
"H00634095"	"5384643"
"H00696627"	"40675793"
"H00234511"	"40032764"
"H01025736"	"4124605"
"H00122337"	"42818209"
"H00572377"	"189323046"
"H00408919"	"6418065"
"H00849463"	"1296969007"
"H01013117"	"40990065"
"H00871844"	"6754577"
"H00097587"	"193077651"
"H00195028"	"884189177"
"H00736783"	"2574430"
"H00970851"	"4092926"
"H00115000"	"51177137"
"H00711971"	"2142950"
"H00200802"	"194640528"
"H00520854"	"1506877"
"H00782828"	"1136799931"
"H00797728"	"2293459"
"H00891456"	"194416720"
"H00055350"	"195787882"
"H00776714"	"5351911"
"H00547361"	"217356"
"H00295850"	"40584111"
"H00243814"	"153943545"
"H00100499"	"193891464"
"H00244450"	"188651388"
"H00114852"	"4333875"
"H00114704"	"1769007650"
"H00768369"	"41504167"
"H00920045"	"1200459"
"H00928609"	"64596"
"H00464476"	"64284"
"H00939627"	"987384042"
"H00520842"	"799934"
"H01016422"	"68263304"
"H00316171"	"165561939"
"H00436200"	"2253243"
"H00626427"	"182721833"
"H00359465"	"160047143"
"H00546812"	"193798893"
"H01045182"	"4759814"
"H00155708"	"961416"
"H00434543"	"6721710"
"H00677752"	"1229085"
"H00634382"	"195827807"
"H00613174"	"2145837"
"H00318984"	"1383776251"
"H00162719"	"2245722"
"H00719045"	"1512641"
"H00521904"	"5448341"
"H00278330"	"833813608"
"H00014107"	"40235909"
"H00041848"	"1395459"
"H00994061"	"1606366050"
"H00751166"	"1240050"
"H00645271"	"797464615"
"H00436502"	"1347867994"
"H00294524"	"2670735"
"H00290599"	"1524120"
"H00767980"	"41453903"
"H00322947"	"5451149"
"H00120124"	"5841200"
"H00560935"	"5595564"
"H00290616"	"1532397"
"H00296290"	"5587534"
"H00566942"	"1776345524"
"H00646992"	"6512965"
"H00286993"	"1555328"
"H00268087"	"194491675"
"H00373639"	"194366867"
"H00370801"	"192876060"
"H00220550"	"175222579"
"H00659631"	"2447437"
"H00291204"	"2584082"
"H00244820"	"88834577"
"H00443817"	"6004441"
"H00644003"	"5144389"
"H00526617"	"81022105"
"H00527380"	"118721616"
"H00043692"	"5557135"
"H01007864"	"5373390"
"H00839553"	"42985593"
"H00041498"	"6281235"
"H00829616"	"6426891"
"H00318404"	"6859418"
"H00981998"	"4287923"
"H00042954"	"891936"
"H00128232"	"77365850"
"H01014825"	"907147459"
"H00677644"	"6734595"
"H00994083"	"5906175"
"H00567622"	"6091035"
"H00051660"	"902462"
"H00939279"	"1393703898"
"H00505915"	"4686129"
"H00441623"	"1915660770"
"H00915209"	"6172290"
"H00772877"	"852707051"
"H00547359"	"5833584"
"H00516993"	"2005245"
"H00126196"	"2260082"
"H00229566"	"2281282"
"H00985760"	"6336457"
"H00915196"	"41353128"
"H00406704"	"1693407258"
"H00172468"	"4775957"
"H00060154"	"1750677020"
"H00035599"	"5895959"
"H00323109"	"1698990910"
"H00956628"	"677947536"
"H01029895"	"2199525"
"H00343035"	"2197327"
"H01042463"	"6740780"
"H00440946"	"182036439"
"H00294345"	"1881310145"
"H00471532"	"1048704"
"H01014029"	"1857653"
"H01031681"	"4463934"
"H00651882"	"2157842"
"H01014064"	"847884"
"H01013662"	"847805"
"H00930174"	"930886"
"H00463436"	"40334727"
"H00039888"	"5047969"
"H00919333"	"193871045"
"H00282547"	"4554260"
"H00459854"	"1512498"
"H00718479"	"60376676"
"H00634835"	"51485488"
"H01013202"	"847822"
"H00506653"	"40419360"
"H01050986"	"4666329"
"H00173481"	"602150489"
"H00293044"	"93292907"
"H00422940"	"179127354"
"H00066321"	"6144151"
"H00145156"	"447500"
"H00927074"	"6229872"
"H00815396"	"194386934"
"H00654221"	"6466234"
"H00348006"	"1709011520"
"H00281944"	"6837970"
"H00724022"	"159533366"
"H00813490"	"6645861"
"H00175088"	"177423631"
"H00647292"	"6792772"
"H00690091"	"2611721"
"H00720089"	"4928646"
"H00689236"	"6232282"
"H00282522"	"117496413"
"H00930285"	"2737150"
"H00348107"	"4471469"
"H00570475"	"6421728"
"H00731510"	"4696368"
"H00596012"	"2389136"
"H01041703"	"5389151"
"H01041984"	"1290964748"
"H00134887"	"2386304"
"H01013661"	"6038656"
"H00348094"	"1830788048"
"H00926109"	"42167403"
"H00165073"	"2437065"
"H00724031"	"5953131"
"H00655214"	"193963642"
"H00542834"	"4076962"
"H00543083"	"230855"
"H01014023"	"2479034"
"H00152612"	"6819378"
"H00130540"	"6580209"
"H01041716"	"6476964"
"H00014949"	"4334916"
"H00470444"	"6876098"
"H00329227"	"5936250"
"H00951451"	"164864360"
"H00931321"	"4231756"
"H00631723"	"5936400"
"H00653842"	"6196461"
"H00690652"	"52435115"
"H00850542"	"95103582"
"H00326200"	"1271667"
"H00753893"	"6856619"
"H00130575"	"40047241"
"H00119517"	"5886237"
"H00130522"	"2084184"
"H00813872"	"1099968731"
"H00690530"	"5427629"
"H00655614"	"2247923"
"H00830921"	"2361218"
"H00714508"	"5823607"
"H00326278"	"40253387"
"H00162913"	"52105316"
"H00690976"	"953906"
"H00925952"	"68178644"
"H00410321"	"41311725"
"H01034139"	"40409719"
"H00214878"	"6728085"
"H00644108"	"1669367359"
"H00372766"	"50699792"
"H00173230"	"184603189"
"H00900103"	"1222036153"
"H00329374"	"40478904"
"H00635723"	"195921999"
"H00428333"	"878289644"
"H00939625"	"1345040091"
"H00041739"	"2364386"
"H00819430"	"1717119877"
"H00934038"	"2383714"
"H00939621"	"1781232095"
"H00570374"	"94707216"
"H00934818"	"1181570"
"H00934815"	"1182049"
"H01050985"	"2534326"
"H00425633"	"960211140"
"H00042943"	"2456515"
"H01005068"	"844046520"
"H00080871"	"1977354517"
"H00943463"	"98238914"
"H00997581"	"5683872"
"H00998937"	"856939"
"H00051440"	"49093"
"H00634633"	"649321049"
"H00085262"	"647239864"
"H00398880"	"780288912"
"H00453431"	"721585634"
"H00713629"	"1183263887"
"H00143398"	"195093926"
"H00081744"	"1133851992"
"H00021049"	"1350474484"
"H00836166"	"1510250779"
"H00962995"	"1798554674"
"H00184426"	"541577513"
"H00924838"	"923189"
"H00208956"	"2295794"
"H00937706"	"1694737916"
"H00434731"	"746513346"
"H00127281"	"1679118614"
"H00895504"	"1685181000"
"H00833687"	"175439536"
"H00939613"	"196003153"
"H00868077"	"1463783113"
"H00279929"	"3316633"
"H00143747"	"1716519152"
"H00279924"	"194434769"
"H00337111"	"1035804888"
"H00427585"	"1652168935"
"H00595997"	"3254312"
"H00993980"	"193000509"
"H00184577"	"550882552"
"H00595875"	"2361539"
"H00886495"	"92834554"
"H00059092"	"1180672995"
"H00021718"	"1239005589"
"H00065597"	"560513575"
"H00055215"	"1896031519"
"H01022186"	"192638927"
"H00586338"	"719450746"
"H00212766"	"1762493470"
"H00065861"	"1133698409"
"H00483155"	"42465974"
"H00279920"	"5744547"
"H01034944"	"1260841608"
"H00144171"	"1600338432"
"H00912087"	"160273723"
"H00688022"	"193004794"
"H00808388"	"1197347842"
"H00120541"	"568217916"
"H01048921"	"6934045"
"H00491639"	"618819320"
"H00665245"	"1362807704"
"H00086060"	"1820685081"
"H00318282"	"1595644884"
"H00771658"	"166183080"
"H00086067"	"654024104"
"H00362744"	"560901002"
"H00635205"	"1864075082"
"H00191451"	"119855521"
"H00255382"	"1202185859"
"H00627804"	"1593795042"
"H00904610"	"194793314"
"H00492797"	"553060304"
"H00992553"	"1437817778"
"H00289797"	"871798389"
"H00169362"	"60021771"
"H00055304"	"751542634"
"H00338854"	"530072843"
"H00860619"	"1303180576"
"H00430034"	"194924002"
"H00255374"	"528450342"
"H00939633"	"691456736"
"H00086054"	"725883852"
"H00064183"	"587112062"
"H00109451"	"190393372"
"H00854225"	"1767635549"
"H00554778"	"1225409989"
"H00221491"	"965108169"
"H00301450"	"87063640"
"H00592650"	"1183519908"
"H00060167"	"757009912"
"H00993124"	"1511174908"
"H00447883"	"597858"
"H00464977"	"5752012"
"H00777859"	"1802525112"
"H00447894"	"597286"
"H00169374"	"190529043"
"H00030136"	"780960247"
"H00592883"	"1043121549"
"H00846705"	"673313244"
"H00282126"	"1113661965"
"H00169328"	"705970917"
"H00836183"	"173590951"
"H00705237"	"1502887519"
"H00868098"	"1143426771"
"H00725587"	"653808239"
"H00993128"	"668756077"
"H00948956"	"191652179"
"H00368599"	"1297949594"
"H00137565"	"195396015"
"H00307790"	"531624071"
"H00015441"	"1884153769"
"H00062252"	"789579368"
"H00940720"	"883100606"
"H00086115"	"194049048"
"H00514694"	"654863398"
"H00344529"	"1506906665"
"H00075500"	"630284231"
"H00397032"	"577606261"
"H01005287"	"500833892"
"H00747884"	"5410294"
"H00917496"	"1643764051"
"H00430106"	"1259026719"
"H00128411"	"2256682"
"H00076092"	"589518898"
"H00558791"	"5673682"
"H00425697"	"1571188905"
"H00780437"	"576557820"
"H00468274"	"89121852"
"H00229326"	"887981433"
"H00265060"	"194781621"
"H00908986"	"85418145"
"H00436447"	"191389778"
"H00986744"	"1148313937"
"H00890249"	"1716223284"
"H00030190"	"1414929416"
"H00212512"	"892319027"
"H00943206"	"1118498104"
"H00339641"	"524189341"
"H00880574"	"838936458"
"H00993233"	"1611976143"
"H01044295"	"1246644750"
"H00092127"	"96010940"
"H00715064"	"1781677490"
"H00638505"	"1852070265"
"H00155184"	"94976462"
"H00806756"	"183998858"
"H00784928"	"523499927"
"H00851977"	"536599373"
"H01039594"	"191804555"
"H01065997"	"718523159"
"H00032639"	"97487427"
"H00638213"	"577282836"
"H00127336"	"1830597515"
"H00256636"	"1498926963"
"H00343130"	"91631101"
"H00043567"	"90427516"
"H00368604"	"193094308"
"H00544122"	"561968978"
"H00769316"	"1200424788"
"H00145145"	"682458002"
"H00648648"	"1133690406"
"H00833736"	"179704555"
"H00087339"	"1117040889"
"H00648641"	"195206344"
"H01066717"	"902214012"
"H00289440"	"191315570"
"H00586384"	"654444744"
"H00993235"	"834091279"
"H00713784"	"1074097067"
"H00820148"	"1649361411"
"H00358323"	"1878935052"
"H00311239"	"4008448"
"H00688072"	"1279771708"
"H00061595"	"1563465654"
"H00250337"	"816833530"
"H00769862"	"881148240"
"H00188203"	"961012728"
"H00375803"	"190355312"
"H00653859"	"1370935323"
"H00247248"	"1580789308"
"H00267950"	"1783643844"
"H00602351"	"1461947149"
"H00427880"	"1711328296"
"H00582539"	"1107597399"
"H00627928"	"1965650882"
"H00249868"	"1849243032"
"H01026530"	"165116323"
"H00761997"	"1819386929"
"H00268532"	"1341765888"
"H01005291"	"1099032209"
"H00639258"	"923639005"
"H00065737"	"1681111372"
"H00255869"	"522680241"
"H00452352"	"1664258361"
"H00802162"	"1952894560"
"H00661043"	"192629286"
"H00808452"	"962707078"
"H00769903"	"775934000"
"H00358405"	"949987787"
"H00477357"	"186313500"
"H00195731"	"156696665"
"H00256147"	"194969709"
"H00584227"	"192213803"
"H00367724"	"1297631632"
"H00479466"	"1999121296"
"H01022919"	"1764046660"
"H00060596"	"194328896"
"H00855965"	"4944056"
"H00813618"	"98671893"
"H00745477"	"1383133164"
"H00611482"	"1439893955"
"H00634384"	"1868068391"
"H00976719"	"97699524"
"H00649484"	"193725591"
"H01039608"	"194834944"
"H00493307"	"6396657"
"H00358340"	"1539159672"
"H00337282"	"1641687308"
"H00801342"	"157168967"
"H00725768"	"737366187"
"H00602355"	"1835481770"
"H00995974"	"94628020"
"H00753048"	"962685269"
"H00183419"	"92582161"
"H00841950"	"90232378"
"H00513896"	"1378396365"
"H00631583"	"91172741"
"H00255020"	"95313619"
"H00094882"	"52685445"
"H00438241"	"194286169"
"H00814185"	"1420162877"
"H00172879"	"97635120"
"H00636480"	"178024919"
"H00953016"	"1985149088"
"H01030220"	"93696528"
"H00120146"	"659269756"
"H01005300"	"1439327071"
"H00940312"	"1393504044"
"H00107305"	"89008556"
"H00315364"	"182133602"
"H00629137"	"715988403"
"H00834141"	"90793304"
"H00768809"	"195915201"
"H00902159"	"94692534"
"H00447218"	"1490621652"
"H00849353"	"5113811"
"H00293744"	"6640494"
"H00350163"	"5230606"
"H01024897"	"1594544855"
"H01032568"	"1314151407"
"H00717887"	"96061309"
"H00605420"	"194953268"
"H00399249"	"1384774876"
"H00956942"	"91694292"
"H00491984"	"1773084429"
"H00173095"	"579979095"
"H00385687"	"195226120"
"H00055388"	"585366326"
"H00376462"	"636685932"
"H00181515"	"624081936"
"H00941117"	"1753781969"
"H00098931"	"539923491"
"H00112621"	"90684018"
"H00766700"	"156624425"
"H00688294"	"193239864"
"H00109826"	"1277393292"
"H00805793"	"97277853"
"H00479695"	"845550775"
"H00661169"	"90036934"
"H00821076"	"1518939395"
"H00852086"	"1436173477"
"H00895718"	"663358040"
"H00706717"	"807522760"
"H00639271"	"1547140391"
"H00771626"	"163211584"
"H00269502"	"92893939"
"H00156111"	"96312185"
"H00628023"	"1677482403"
"H00976634"	"769492516"
"H00289369"	"1419518429"
"H00426124"	"192048922"
"H00361740"	"1299370697"
"H00640777"	"1733201352"
"H00258578"	"620360716"
"H00692885"	"2840418"
"H00371166"	"886901"
"H00247142"	"90543445"
"H00372640"	"1099877"
"H00168381"	"93600303"
"H00299930"	"94813047"
"H00857523"	"831909019"
"H00397509"	"1079160866"
"H00361612"	"42137922"
"H00260400"	"1691656725"
"H00258583"	"1744442812"
"H00264414"	"192896506"
"H01050983"	"70890325"
"H00599246"	"4606905"
"H00629284"	"1443731304"
"H00941647"	"1055435423"
"H00589701"	"5097051"
"H00656031"	"997629275"
"H00055677"	"871234524"
"H01039746"	"1604614597"
"H00371528"	"92434619"
"H00110063"	"78327923"
"H00868511"	"194900523"
"H00517544"	"1599714850"
"H00941669"	"694466908"
"H00986873"	"1789108185"
"H01000117"	"1864632538"
"H00225959"	"914346094"
"H00941689"	"527187740"
"H00045424"	"94402180"
"H00369223"	"1833088621"
"H00061750"	"1776857868"
"H00915106"	"6329712"
"H00256148"	"82368972"
"H00196594"	"1084933136"
"H00415290"	"1438988532"
"H00656057"	"1754088685"
"H00997122"	"96660797"
"H00197478"	"93311131"
"H00194167"	"182647493"
"H00861276"	"6386433"
"H00145422"	"91553722"
"H00654409"	"720463424"
"H00426362"	"835316918"
"H00016210"	"526352765"
"H00996280"	"561000494"
"H00226043"	"1183803179"
"H00770163"	"760711447"
"H00836392"	"944521198"
"H00371614"	"1789849222"
"H00227015"	"941006512"
"H00093461"	"1138465859"
"H00302525"	"689317292"
"H00950554"	"949028359"
"H00808827"	"836745909"
"H00104995"	"106842986"
"H00542374"	"51935431"
"H00388642"	"186554061"
"H00965563"	"1243016"
"H00401977"	"917810381"
"H00994087"	"970764462"
"H01022507"	"1661512940"
"H00746297"	"175243059"
"H00419373"	"164652788"
"H00322915"	"52282546"
"H00147872"	"1345927134"
"H00155830"	"97628629"
"H00369971"	"193748671"
"H00945478"	"6367582"
"H00569717"	"90191979"
"H00659380"	"96097332"
"H01022463"	"999380655"
"H01072178"	"42828629"
"H00320821"	"169263093"
"H00656100"	"1599023320"
"H00346037"	"194359573"
"H00371725"	"1587494666"
"H00731386"	"6146038"
"H00438457"	"1614734518"
"H00063705"	"1442444135"
"H00370484"	"2599244"
"H00392532"	"1459121"
"H00970715"	"5982936"
"H00221502"	"195084404"
"H01034456"	"4851526"
"H00954775"	"1183105"
"H00145847"	"2520019"
"H00984017"	"6925212"
"H00947490"	"2604138"
"H00530108"	"85467519"
"H00709197"	"118228353"
"H00219093"	"5955264"
"H00372882"	"1673003481"
"H00753828"	"5115699"
"H00122802"	"5230229"
"H00198338"	"6833940"
"H00634139"	"3263386"
"H00647378"	"1129302729"
"H00541710"	"4936624"
"H00065346"	"1558370557"
"H00704931"	"193953875"
"H00772603"	"1658005999"
"H00284125"	"2568281"
"H00593453"	"614175752"
"H00065410"	"1471621811"
"H00461270"	"3288210"
"H00724171"	"6182279"
"H01070349"	"6856811"
"H00441909"	"1665470976"
"H00657518"	"6173081"
"H00454442"	"6659180"
"H00040522"	"891861"
"H00710922"	"6557970"
"H00810182"	"50695425"
"H00482519"	"717454146"
"H00863684"	"40884352"
"H00956804"	"1246710646"
"H00709866"	"40185803"
"H00998293"	"939420588"
"H00151721"	"160000530"
"H00309635"	"6872221"
"H00278501"	"5034404"
"H00096295"	"794009325"
"H00666523"	"179374953"
"H00629636"	"1251591478"
"H00433332"	"952645"
"H00232407"	"901489116"
"H01000377"	"1346571118"
"H00247298"	"1748690122"
"H01015876"	"848623"
"H00644752"	"674525065"
"H00425003"	"1074525566"
"H00264588"	"1027578218"
"H00682719"	"99875576"
"H00441941"	"1671561361"
"H01029290"	"838483362"
"H00020758"	"107382501"
"H00258606"	"89305575"
"H00879643"	"94488005"
"H00868766"	"1606872353"
"H00301737"	"97723308"
"H00991165"	"94632067"
"H00156785"	"95528363"
"H00940166"	"1805571506"
"H00910530"	"1001657316"
"H00640223"	"561174776"
"H00371408"	"97509106"
"H00842277"	"70498594"
"H00527642"	"186850481"
"H00117488"	"42916199"
"H00814036"	"94499012"
"H00959545"	"1261592583"
"H00030672"	"84255086"
"H00376883"	"1104225999"
"H00884814"	"90095608"
"H00604229"	"2119781"
"H00734710"	"1489127"
"H00279905"	"5618350"
"H00604226"	"949991"
"H00814978"	"85625922"
"H00943131"	"1710143429"
"H00775008"	"90215563"
"H00279887"	"3312099"
"H00321519"	"6450740"
"H00505871"	"876344"
"H00655608"	"6471627"
"H00965646"	"64170129"
"H00734583"	"1284084"
"H00526439"	"5333413"
"H00407115"	"644056"
"H00613717"	"4463925"
"H00613691"	"2145907"
"H00279878"	"1483843"
"H00447822"	"1539316"
"H00934062"	"1180718"
"H00499907"	"1256646"
"H00279880"	"5562303"
"H00055941"	"2601857"
"H00264617"	"194417315"
"H01018034"	"964046"
"H00294342"	"193815171"
"H00921140"	"1222249932"
"H00051517"	"906839"
"H00730226"	"1422584"
"H00447837"	"1127167"
"H00742493"	"73036539"
"H00178227"	"2258494"
"H00372636"	"1148911"
"H00447877"	"1514215"
"H00695462"	"1195054"
"H00526442"	"194918656"
"H00742514"	"6204198"
"H00552802"	"96938467"
"H00453013"	"5674227"
"H00693886"	"2120954"
"H00583943"	"4045941"
"H00464375"	"1130869"
"H00583948"	"2756125"
"H00412827"	"2276032"
"H00822052"	"599229843"
"H00290526"	"766441034"
"H01029292"	"5130762"
"H01046683"	"863532411"
"H00376909"	"194483254"
"H00475108"	"76899567"
"H00138230"	"89684849"
"H00920421"	"1201512"
"H00995589"	"3287512"
"H00011487"	"1565454"
"H00631841"	"2143341"
"H00307079"	"2738835"
"H01001943"	"90671936"
"H00489983"	"50638012"
"H00644927"	"1554861357"
"H00238886"	"1388573"
"H00841579"	"91099625"
"H00607068"	"2145810"
"H00434354"	"85039353"
"H00583939"	"75818593"
"H00631371"	"1500088625"
"H00329404"	"177409062"
"H00035782"	"91898397"
"H00600122"	"41005644"
"H00352262"	"91978104"
"H01023561"	"98749925"
"H00876655"	"6764738"
"H00787012"	"1102342734"
"H01006237"	"1509950821"
"H00282389"	"1688759905"
"H00746201"	"1072013776"
"H01025077"	"646212960"
"H00724600"	"93935278"
"H00336693"	"6915959"
"H00367121"	"84369544"
"H00285209"	"626074"
"H00034460"	"287079"
"H00689950"	"90878918"
"H00482888"	"945186053"
"H00718182"	"63007379"
"H00194602"	"679941453"
"H00120963"	"1771415460"
"H00997949"	"583862138"
"H00084928"	"863446243"
"H00612100"	"194458376"
"H00860928"	"554171172"
"H00077646"	"1661213464"
"H00407002"	"959453079"
"H00944036"	"2475631"
"H00593256"	"1701395790"
"H00703619"	"651583888"
"H00127388"	"750379526"
"H00814417"	"1830144080"
"H01038152"	"179579834"
"H00667758"	"1265185115"
"H00630008"	"195172768"
"H00688345"	"662078116"
"H01000391"	"990831235"
"H00812723"	"576808515"
"H00272893"	"912903512"
"H00986945"	"1805309617"
"H00836461"	"1783164172"
"H00651139"	"718106976"
"H00413419"	"116864752"
"H00810555"	"1725874395"
"H00532327"	"954316875"
"H00285753"	"96086180"
"H00851755"	"97618092"
"H00558369"	"165902181"
"H00128726"	"80410845"
"H01024431"	"1079202476"
"H00948131"	"194773344"
"H00648494"	"192259308"
"H00719300"	"175178566"
"H00318648"	"1416975941"
"H00096084"	"1415877936"
"H00194681"	"1742039442"
"H00646930"	"1668983052"
"H00407084"	"687693728"
"H01015005"	"85410361"
"H00646944"	"1262294042"
"H00302894"	"1779145137"
"H01019554"	"185456224"
"H01025473"	"1047524242"
"H00474404"	"2752904"
"H00710594"	"503869361"
"H00232003"	"1161253730"
"H00135433"	"68086623"
"H00990647"	"72697710"
"H00808735"	"1600245651"
"H00347319"	"1028119017"
"H00516826"	"569495117"
"H00231846"	"1661585590"
"H00148887"	"2233879"
"H00671227"	"1909308067"
"H00963710"	"194437023"
"H00788898"	"100052065"
"H00308049"	"1433572700"
"H00165284"	"157677195"
"H00235732"	"1082673608"
"H00933639"	"164462050"
"H00824381"	"1330594279"
"H00938761"	"1170168942"
"H00771675"	"581045706"
"H00948627"	"1970993542"
"H00402267"	"1277574600"
"H00231857"	"794801148"
"H00636105"	"195828395"
"H00604024"	"6681791"
"H00304918"	"96365975"
"H01072331"	"94663545"
"H00997875"	"1894427554"
"H00170484"	"92003774"
"H00230737"	"69464536"
"H00496966"	"804536367"
"H00257486"	"95113742"
"H01028446"	"168854462"
"H00152816"	"1714039835"
"H00059642"	"42876977"
"H00864047"	"1695573536"
"H00688709"	"175260550"
"H00949996"	"97480627"
"H00297436"	"160074138"
"H00496923"	"1887978738"
"H00288416"	"61507654"
"H00470648"	"97760873"
"H00218352"	"3318533"
"H00427328"	"694692205"
"H00245845"	"2286437"
"H00119422"	"162760983"
"H00126430"	"73086170"
"H00688535"	"96279502"
"H00909879"	"174157519"
"H01055204"	"99861820"
"H00766737"	"94043708"
"H00467539"	"96820922"
"H00569747"	"88144411"
"H00343101"	"97831481"
"H00046496"	"351406"
"H00594996"	"179300428"
"H00421560"	"193254399"
"H00047173"	"177680967"
"H00736491"	"5416361"
"H00608705"	"2438178"
"H00805962"	"2606185"
"H00972831"	"2433385"
"H00527735"	"182653426"
"H00491915"	"192115582"
"H00470257"	"1358012"
"H00019435"	"182555476"
"H00740276"	"1470310"
"H00063046"	"1504315"
"H00694765"	"191365052"
"H00711609"	"5132445"
"H00127410"	"116545470"
"H00990230"	"4393501"
"H00730360"	"632186621"
"H00329776"	"2502342"
"H00778771"	"4140924"
"H00633518"	"994172874"
"H01041992"	"95215689"
"H00796383"	"2252292"
"H00736137"	"1202157845"
"H00730374"	"42463833"
"H00357410"	"90125692"
"H00496962"	"558465190"
"H00595000"	"5986371"
"H00680657"	"1568301623"
"H00732176"	"4981672"
"H00434127"	"190512252"
"H00040478"	"1504266"
"H00749771"	"1420242"
"H00310143"	"166321109"
"H00068030"	"1563844"
"H00541914"	"164129228"
"H00046625"	"329106"
"H00252160"	"84615247"
"H00088155"	"906629532"
"H00478830"	"192082978"
"H00570311"	"1472256"
"H00689127"	"1615650192"
"H00748961"	"4570859"
"H00869272"	"2140683"
"H00757992"	"2429330"
"H00050862"	"82882098"
"H00382873"	"1494565254"
"H00924069"	"104111015"
"H00302943"	"1312605353"
"H00309543"	"6624057"
"H00272463"	"1259804"
"H00984407"	"4271518"
"H00385520"	"696899133"
"H00339247"	"604373444"
"H00947014"	"5479275"
"H00639941"	"2420146"
"H00265389"	"90687166"
"H00954316"	"1183469"
"H00039891"	"1755621561"
"H00785629"	"5236952"
"H00742178"	"6003591"
"H00661567"	"85750043"
"H00778676"	"85394570"
"H00198964"	"90448514"
"H00689832"	"42260035"
"H00371238"	"74489551"
"H01018798"	"94368170"
"H00554742"	"42670184"
"H00247261"	"193264348"
"H00278608"	"1491609"
"H00815473"	"707806"
"H00932637"	"62771778"
"H00574102"	"40344495"
"H00729306"	"4649594"
"H00531619"	"1833595028"
"H00941026"	"42462099"
"H01025582"	"193804044"
"H00774606"	"4135592"
"H00352705"	"1620819224"
"H00778769"	"3316379"
"H01009073"	"52315788"
"H00634272"	"76544513"
"H00287611"	"650486"
"H01030305"	"73351073"
"H00319470"	"2555562"
"H00609436"	"4832194"
"H00303424"	"1523454648"
"H00771794"	"190508866"
"H00158297"	"6951265"
"H00424222"	"185968563"
"H00461639"	"159606386"
"H00935584"	"1521495667"
"H00262207"	"96776144"
"H00719104"	"157289443"
"H00145943"	"381673"
"H00071490"	"829807"
"H00512631"	"182558939"
"H00012206"	"4113075"
"H01021791"	"41739365"
"H00287953"	"2480997"
"H01023530"	"4911864"
"H00019446"	"1211781651"
"H00348826"	"4226661"
"H00276469"	"5776654"
"H00814219"	"193825314"
"H00797044"	"195079371"
"H00805661"	"93279660"
"H00951970"	"4624324"
"H01036896"	"5291408"
"H00305766"	"177467998"
"H00095048"	"5362021"
"H00600495"	"192695369"
"H00977578"	"4568005"
"H00680746"	"2464967"
"H00315553"	"4635023"
"H00353528"	"3308343"
"H00649075"	"4955780"
"H00731123"	"179400044"
"H00143975"	"41061103"
"H00574359"	"846594718"
"H00731055"	"1458236"
"H00937331"	"171864362"
"H00805917"	"2716792"
"H00088797"	"168984772"
"H00353643"	"193431414"
"H01031248"	"4495934"
"H00692090"	"50570295"
"H00230162"	"4175795"
"H00185955"	"97366405"
"H00090479"	"72379640"
"H00269179"	"1669143892"
"H00736707"	"5915065"
"H01009093"	"41383489"
"H00203706"	"82977442"
"H00451410"	"41408395"
"H00593011"	"92991378"
"H00190278"	"5681534"
"H01056394"	"4396281"
"H00273762"	"96483792"
"H00158704"	"4879075"
"H00607242"	"5703021"
"H00996016"	"5448393"
"H00733010"	"50588282"
"H01041470"	"6755234"
"H00273665"	"50210262"
"H00085746"	"4671087"
"H00463280"	"41482126"
"H00955554"	"97314652"
"H00951497"	"1597389986"
"H00452804"	"51994642"
"H00104394"	"48730"
"H01032541"	"189561049"
"H00236226"	"195133405"
"H00696460"	"4230640"
"H00348075"	"1307840411"
"H00129767"	"2576324"
"H00920099"	"99833917"
"H00507624"	"880031886"
"H00391068"	"170616324"
"H00697409"	"85422752"
"H01052096"	"73181658"
"H00366654"	"95751382"
"H00997909"	"877004256"
"H00089537"	"1570061"
"H00717981"	"5728243"
"H00237028"	"4925871"
"H00910509"	"95191092"
"H00054529"	"98957535"
"H00057997"	"752738719"
"H00570848"	"50388184"
"H00658771"	"1917842509"
"H00436212"	"91980173"
"H00246664"	"114372941"
"H00969453"	"196002110"
"H00127694"	"1058290794"
"H00800779"	"4877972"
"H00340583"	"194637240"
"H00824406"	"193807085"
"H00232276"	"1616750575"
"H00634060"	"4762550"
"H00754612"	"2261214"
"H01032046"	"182369178"
"H00827758"	"96371080"
"H00646080"	"93359931"
"H00363803"	"2561255"
"H00801013"	"41724000"
"H00449829"	"1815179152"
"H00815052"	"193816982"
"H00963772"	"1767928467"
"H00507802"	"96575956"
"H00487650"	"99344156"
"H00831431"	"93232695"
"H00727849"	"91085156"
"H00770702"	"177748636"
"H00059989"	"97865278"
"H00706959"	"1450456722"
"H00647064"	"1770947066"
"H00786563"	"576056764"
"H00559075"	"175244577"
"H00773021"	"1466137920"
"H00107082"	"1101366671"
"H00497031"	"1717998930"
"H00633756"	"514262349"
"H00154323"	"613537786"
"H00997918"	"1025815367"
"H00871092"	"1106581985"
"H00163493"	"94584370"
"H00830376"	"93688016"
"H00190295"	"741378"
"H00127692"	"1499479832"
"H00824439"	"956488645"
"H00427337"	"625950232"
"H00908321"	"1226026323"
"H00110640"	"1698807289"
"H00068766"	"99833317"
"H00377185"	"157127787"
